contract_row,player,player_key,pos,signed_team_raw,signed_team,age_at_signing,start_year,end_year_raw,yrs,value,average_salary,average_of_cap_at_sign,expected_end_year,end_year,end_year_was_fixed,stat_season,stat_player,stat_team,stat_pos,reg_games,reg_targets,reg_receptions,reg_receiving_yards,reg_receiving_tds,reg_receiving_fumbles,reg_receiving_first_downs,reg_receiving_air_yards,reg_receiving_yards_after_catch,reg_receiving_epa,reg_catch_rate,reg_yards_per_target,reg_yards_per_reception,reg_td_per_target,reg_air_yards_per_target,reg_yac_per_reception,adv_targets,adv_receptions,adv_yards,adv_rec_touchdowns,adv_catch_percentage,adv_avg_cushion,adv_avg_separation,adv_avg_intended_air_yards,adv_avg_yac,adv_avg_expected_yac,adv_avg_yac_above_expectation,adv_percent_share_of_intended_air_yards,adv_yards_per_target,adv_yards_per_reception,adv_td_per_target,team_passing_yards,team_passing_tds,team_passing_epa,team_rushing_yards,team_rushing_tds,team_rushing_epa,league_avg_team_passing_yards,league_avg_team_passing_tds,league_avg_team_passing_epa,league_avg_team_rushing_yards,league_avg_team_rushing_tds,league_avg_team_rushing_epa
9740,Jared Wayne,jared wayne,WR,HOU HOU,HOU,24,2025,2025,1,970000,970000,0.0034999999999999996,2025,2025,FALSE,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3952,20,-16.28401857631509,1909,15,-39.44223437320455,3969.5,25.28125,22.70462124759528,2036.6875,15.96875,-12.075378173217562
9742,Jamari Thrash,jamari thrash,WR,CLE CLE,CLE,24,2025,2025,1,960000,960000,0.0034,2025,2025,FALSE,2024,Jamari Thrash,CLE,WR,6,7,3,22,0,0,2,51,14,-2.1402778712799773,0.42857142857142855,3.142857142857143,7.333333333333333,0,7.285714285714286,4.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3879,19,-175.00518532804438,1608,8,-25.846051966612833,3969.5,25.28125,22.70462124759528,2036.6875,15.96875,-12.075378173217562
9747,Malachi Corley,malachi corley,WR,CLE CLE,CLE,23,2025,2025,1,960000,960000,0.0034,2025,2025,FALSE,2024,Malachi Corley,NYJ,WR,5,6,3,16,0,0,1,50,5,-3.643815412768163,0.5,2.6666666666666665,5.333333333333333,0,8.333333333333334,1.6666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3879,19,-175.00518532804438,1608,8,-25.846051966612833,3969.5,25.28125,22.70462124759528,2036.6875,15.96875,-12.075378173217562
9754,Cornell Powell,cornell powell,WR,HOU HOU,HOU,27,2025,2025,1,960000,960000,0.0034,2025,2025,FALSE,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3952,20,-16.28401857631509,1909,15,-39.44223437320455,3969.5,25.28125,22.70462124759528,2036.6875,15.96875,-12.075378173217562
9763,Braylon Sanders,braylon sanders,WR,WAS WAS,WAS,26,2025,2025,1,960000,960000,0.0034,2025,2025,FALSE,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3932,29,79.29114238935429,2619,25,67.61982720882696,3969.5,25.28125,22.70462124759528,2036.6875,15.96875,-12.075378173217562
9768,Deon Cain,deon cain,WR,BUF BUF,BUF,28,2025,2025,1,960000,960000,0.0034,2025,2025,FALSE,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3938,30,132.67171673932293,2230,32,48.12527660571717,3969.5,25.28125,22.70462124759528,2036.6875,15.96875,-12.075378173217562
9785,Danny Gray,danny gray,WR,PHI PHI,PHI,25,2025,2025,1,960000,960000,0.0034,2025,2025,FALSE,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3517,24,56.87063815759183,3048,29,55.88572900161202,3969.5,25.28125,22.70462124759528,2036.6875,15.96875,-12.075378173217562
9786,Elijah Cooks,elijah cooks,WR,PHI PHI,PHI,26,2025,2025,1,960000,960000,0.0034,2025,2025,FALSE,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3517,24,56.87063815759183,3048,29,55.88572900161202,3969.5,25.28125,22.70462124759528,2036.6875,15.96875,-12.075378173217562
9790,Justyn Ross,justyn ross,WR,KC KC,KC,25,2025,2025,1,960000,960000,0.0034,2025,2025,FALSE,2024,Justyn Ross,KC,WR,1,1,0,0,0,0,0,10,0,-1.2165282016349956,0,0,NA,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4046,26,62.987778387267014,1790,15,2.584168148527116,3969.5,25.28125,22.70462124759528,2036.6875,15.96875,-12.075378173217562
9792,Jason Brownlee,jason brownlee,WR,KC KC,KC,26,2025,2025,1,960000,960000,0.0034,2025,2025,FALSE,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4046,26,62.987778387267014,1790,15,2.584168148527116,3969.5,25.28125,22.70462124759528,2036.6875,15.96875,-12.075378173217562
9793,Mitchell Tinsley,mitchell tinsley,WR,CIN CIN,CIN,25,2025,2025,1,960000,960000,0.0034,2025,2025,FALSE,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4918,43,115.12695542445556,1574,11,-9.513695408275204,3969.5,25.28125,22.70462124759528,2036.6875,15.96875,-12.075378173217562
9811,Dontavian Jackson,dontavian jackson,WR,MIN MIN,MIN,27,2025,2025,1,960000,960000,0.0034,2025,2025,FALSE,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4379,35,56.94889132069409,1855,9,-34.77277179769543,3969.5,25.28125,22.70462124759528,2036.6875,15.96875,-12.075378173217562
9814,Michael Bandy,michael bandy,WR,DEN DEN,DEN,27,2025,2025,1,960000,960000,0.0034,2025,2025,FALSE,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3808,30,40.03305993288628,1908,12,-14.35800787032888,3969.5,25.28125,22.70462124759528,2036.6875,15.96875,-12.075378173217562
9817,Lance McCutcheon,lance mccutcheon,WR,PIT PIT,PIT,25,2025,2025,1,960000,960000,0.0034,2025,2025,FALSE,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3607,21,4.436190221322731,2166,14,-48.227744902210674,3969.5,25.28125,22.70462124759528,2036.6875,15.96875,-12.075378173217562
9835,Easop Winston,easop winston,WR,NYJ NYJ,NYJ,28,2025,2025,1,960000,960000,0.0034,2025,2025,FALSE,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4016,31,21.34228398821374,1561,8,-23.948942152627172,3969.5,25.28125,22.70462124759528,2036.6875,15.96875,-12.075378173217562
9845,Kelvin Harmon,kelvin harmon,WR,DAL DAL,DAL,28,2025,2025,1,960000,960000,0.0034,2025,2025,FALSE,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4092,23,-46.17726065651338,1705,6,-51.73058314762088,3969.5,25.28125,22.70462124759528,2036.6875,15.96875,-12.075378173217562
9860,Jaelen Gill,jaelen gill,WR,CLE CLE,CLE,25,2025,2025,1,840000,840000,0.003,2025,2025,FALSE,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3879,19,-175.00518532804438,1608,8,-25.846051966612833,3969.5,25.28125,22.70462124759528,2036.6875,15.96875,-12.075378173217562
9861,Malik Knowles,malik knowles,WR,SF SF,SF,24,2025,2025,1,840000,840000,0.003,2025,2025,FALSE,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4424,23,68.3651688932217,2163,17,-1.2659478543305216,3969.5,25.28125,22.70462124759528,2036.6875,15.96875,-12.075378173217562
9865,Jadon Janke,jadon janke,WR,GB GB,GB,25,2025,2025,1,840000,840000,0.003,2025,2025,FALSE,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3939,28,77.43815873048725,2496,23,3.931955706319374,3969.5,25.28125,22.70462124759528,2036.6875,15.96875,-12.075378173217562
9869,Kaden Davis,kaden davis,WR,CLE CLE,CLE,26,2025,2025,1,840000,840000,0.003,2025,2025,FALSE,2024,Kaden Davis,CLE,WR,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3879,19,-175.00518532804438,1608,8,-25.846051966612833,3969.5,25.28125,22.70462124759528,2036.6875,15.96875,-12.075378173217562
9872,Tay Martin,tay martin,WR,WAS WAS,WAS,27,2025,2025,1,840000,840000,0.003,2025,2025,FALSE,2024,Tay Martin,TEN,WR,1,2,1,49,1,0,1,63,5,5.3682950005168095,0.5,24.5,49,0.5,31.5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3932,29,79.29114238935429,2619,25,67.61982720882696,3969.5,25.28125,22.70462124759528,2036.6875,15.96875,-12.075378173217562
9875,Louis Rees-Zammit,louis rees zammit,WR,JAX JAX,JAX,24,2025,2025,1,840000,840000,0.003,2025,2025,FALSE,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3717,19,2.815102956176922,1729,13,-13.594123616501726,3969.5,25.28125,22.70462124759528,2036.6875,15.96875,-12.075378173217562
9884,Bryce Tremayne,bryce tremayne,WR,CAR CAR,CAR,25,2025,2025,1,840000,840000,0.003,2025,2025,FALSE,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3411,22,-49.31081541928745,1878,18,3.743683073065567,3969.5,25.28125,22.70462124759528,2036.6875,15.96875,-12.075378173217562
9886,Kazmeir Allen,kazmeir allen,WR,WAS WAS,WAS,24,2025,2025,1,840000,840000,0.003,2025,2025,FALSE,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3932,29,79.29114238935429,2619,25,67.61982720882696,3969.5,25.28125,22.70462124759528,2036.6875,15.96875,-12.075378173217562
9887,Ajou Ajou,ajou ajou,WR,IND IND,IND,23,2025,2025,1,840000,840000,0.003,2025,2025,FALSE,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3599,20,-34.6671714876517,2331,20,-21.2905996811771,3969.5,25.28125,22.70462124759528,2036.6875,15.96875,-12.075378173217562
9888,Kearis Jackson,kearis jackson,WR,HOU HOU,HOU,25,2025,2025,1,840000,840000,0.003,2025,2025,FALSE,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3952,20,-16.28401857631509,1909,15,-39.44223437320455,3969.5,25.28125,22.70462124759528,2036.6875,15.96875,-12.075378173217562
9893,Xavier Johnson,xavier johnson,WR,HOU HOU,HOU,25,2025,2025,1,840000,840000,0.003,2025,2025,FALSE,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3952,20,-16.28401857631509,1909,15,-39.44223437320455,3969.5,25.28125,22.70462124759528,2036.6875,15.96875,-12.075378173217562
9894,Johnny Johnson,johnny johnson,WR,HOU HOU,HOU,25,2025,2025,1,840000,840000,0.003,2025,2025,FALSE,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3952,20,-16.28401857631509,1909,15,-39.44223437320455,3969.5,25.28125,22.70462124759528,2036.6875,15.96875,-12.075378173217562
9895,Dayton Wade,dayton wade,WR,BAL BAL,BAL,24,2025,2025,1,840000,840000,0.003,2025,2025,FALSE,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4189,41,170.46887614505388,3189,21,50.3468627334633,3969.5,25.28125,22.70462124759528,2036.6875,15.96875,-12.075378173217562
9905,Jeshaun Jones,jeshaun jones,WR,MIN MIN,MIN,25,2025,2025,1,840000,840000,0.003,2025,2025,FALSE,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4379,35,56.94889132069409,1855,9,-34.77277179769543,3969.5,25.28125,22.70462124759528,2036.6875,15.96875,-12.075378173217562
9908,Thayer Thomas,thayer thomas,WR,MIN MIN,MIN,26,2025,2025,1,840000,840000,0.003,2025,2025,FALSE,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4379,35,56.94889132069409,1855,9,-34.77277179769543,3969.5,25.28125,22.70462124759528,2036.6875,15.96875,-12.075378173217562
9910,Zavier Scott,zavier scott,WR,MIN MIN,MIN,25,2025,2025,1,840000,840000,0.003,2025,2025,FALSE,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4379,35,56.94889132069409,1855,9,-34.77277179769543,3969.5,25.28125,22.70462124759528,2036.6875,15.96875,-12.075378173217562
9917,Tanner Knue,tanner knue,WR,TB TB,TB,25,2025,2025,1,840000,840000,0.003,2025,2025,FALSE,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4505,41,115.68643922132297,2536,16,20.720838278553376,3969.5,25.28125,22.70462124759528,2036.6875,15.96875,-12.075378173217562
9918,Dennis Houston,dennis houston,WR,TB TB,TB,25,2025,2025,1,840000,840000,0.003,2025,2025,FALSE,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4505,41,115.68643922132297,2536,16,20.720838278553376,3969.5,25.28125,22.70462124759528,2036.6875,15.96875,-12.075378173217562
9932,Lideatrick Griffin,lideatrick griffin,WR,GB GB,GB,23,2025,2025,1,840000,840000,0.003,2025,2025,FALSE,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3939,28,77.43815873048725,2496,23,3.931955706319374,3969.5,25.28125,22.70462124759528,2036.6875,15.96875,-12.075378173217562
9937,Jaylen Johnson,jaylen johnson,WR,LAC LAC,LAC,24,2025,2025,1,840000,840000,0.003,2025,2025,FALSE,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3901,23,63.45863291616553,1882,17,-24.880648388694603,3969.5,25.28125,22.70462124759528,2036.6875,15.96875,-12.075378173217562
9942,Cornelius Johnson,cornelius johnson,WR,GB GB,GB,24,2025,2025,1,840000,840000,0.003,2025,2025,FALSE,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3939,28,77.43815873048725,2496,23,3.931955706319374,3969.5,25.28125,22.70462124759528,2036.6875,15.96875,-12.075378173217562
9944,Julian Hicks,julian hicks,WR,GB GB,GB,25,2025,2025,1,840000,840000,0.003,2025,2025,FALSE,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3939,28,77.43815873048725,2496,23,3.931955706319374,3969.5,25.28125,22.70462124759528,2036.6875,15.96875,-12.075378173217562
