season,player_key,player,team,pos,reg_games,reg_targets,reg_receptions,reg_receiving_yards,reg_receiving_tds,reg_receiving_fumbles,reg_receiving_first_downs,reg_receiving_air_yards,reg_receiving_yards_after_catch,reg_receiving_epa,reg_catch_rate,reg_yards_per_target,reg_yards_per_reception,reg_td_per_target,reg_air_yards_per_target,reg_yac_per_reception
2015,j j nelson,J.J. Nelson,ARI,WR,10,27,11,299,2,0,11,605,56,7.405108901829483,0.4074074074074074,11.074074074074074,27.181818181818183,0.07407407407407407,22.40740740740741,5.090909090909091
2015,jacoby jones,Jacoby Jones,PIT,WR,9,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2015,jaelen strong,Jaelen Strong,HOU,WR,10,24,14,161,3,0,9,248,63,11.553456435678527,0.5833333333333334,6.708333333333333,11.5,0.125,10.333333333333334,4.5
2015,james jones,James Jones,GB,WR,16,99,50,890,8,1,39,1491,221,33.6172742879428,0.5050505050505051,8.98989898989899,17.8,0.08080808080808081,15.06060606060606,4.42
2015,jamison crowder,Jamison Crowder,WAS,WR,16,78,59,604,2,2,35,459,338,30.857121925693,0.7564102564102564,7.743589743589744,10.23728813559322,0.02564102564102564,5.884615384615385,5.728813559322034
2015,jared abbrederis,Jared Abbrederis,GB,WR,8,16,9,111,0,1,5,249,15,2.729694974637823,0.5625,6.9375,12.333333333333334,0,15.5625,1.6666666666666667
2015,jarius wright,Jarius Wright,MIN,WR,15,50,34,442,0,1,25,476,175,16.03301113165345,0.68,8.84,13,0,9.52,5.147058823529412
2015,jaron brown,Jaron Brown,ARI,WR,12,23,11,144,1,0,8,313,22,-1.043495929334195,0.4782608695652174,6.260869565217392,13.090909090909092,0.043478260869565216,13.608695652173912,2
2015,jarvis landry,Jarvis Landry,MIA,WR,16,166,110,1157,4,0,60,1236,533,10.713816436971557,0.6626506024096386,6.969879518072289,10.518181818181818,0.024096385542168676,7.445783132530121,4.845454545454546
2015,jason avant,Jason Avant,KC,WR,10,24,15,119,0,0,5,149,49,0.15065241687547604,0.625,4.958333333333333,7.933333333333334,0,6.208333333333333,3.2666666666666666
2015,javontee herndon,Javontee Herndon,LAC,WR,8,33,24,195,0,0,8,189,102,4.073398824973433,0.7272727272727273,5.909090909090909,8.125,0,5.7272727272727275,4.25
2015,jeff janis,Jeff Janis,GB,WR,13,12,2,79,0,0,2,225,29,-4.094149338332061,0.16666666666666666,6.583333333333333,39.5,0,18.75,14.5
2015,jeremy butler,Jeremy Butler,BAL,WR,8,44,31,363,0,1,18,344,150,15.674452908797825,0.7045454545454546,8.25,11.709677419354838,0,7.818181818181818,4.838709677419355
2015,jeremy kerley,Jeremy Kerley,NYJ,WR,16,26,16,152,2,0,8,134,95,3.234650863625575,0.6153846153846154,5.846153846153846,9.5,0.07692307692307693,5.153846153846154,5.9375
2015,jeremy maclin,Jeremy Maclin,KC,WR,15,124,87,1088,8,2,49,1308,322,49.35093264722462,0.7016129032258065,8.774193548387096,12.505747126436782,0.06451612903225806,10.548387096774194,3.7011494252873565
2015,jeremy ross,Jeremy Ross,LV,WR,11,14,9,88,0,0,4,84,72,1.6733571340886744,0.6428571428571429,6.285714285714286,9.777777777777779,0,6,8
2015,jermaine kearse,Jermaine Kearse,SEA,WR,16,68,49,685,5,1,33,811,228,40.73033310095208,0.7205882352941176,10.073529411764707,13.979591836734693,0.07352941176470588,11.926470588235293,4.653061224489796
2015,jerome simpson,Jerome Simpson,SF,WR,5,19,5,54,1,0,4,269,16,-16.892039975132274,0.2631578947368421,2.8421052631578947,10.8,0.05263157894736842,14.157894736842104,3.2
2015,jerricho cotchery,Jerricho Cotchery,CAR,WR,14,54,39,485,3,0,26,451,196,30.54771545015596,0.7222222222222222,8.981481481481481,12.435897435897436,0.05555555555555555,8.351851851851851,5.0256410256410255
2015,john brown,John Brown,ARI,WR,15,101,65,1003,7,1,49,1491,315,44.5260283696281,0.6435643564356436,9.930693069306932,15.430769230769231,0.06930693069306931,14.762376237623762,4.846153846153846
2015,jonathan krause,Jonathan Krause,PHI,WR,2,4,2,11,0,0,0,43,6,-2.287996966857463,0.5,2.75,5.5,0,10.75,3
2015,jordan matthews,Jordan Matthews,PHI,TE,16,128,85,997,8,2,44,1063,414,30.926548245772004,0.6640625,7.7890625,11.729411764705882,0.0625,8.3046875,4.870588235294117
2015,jordan norwood,Jordan Norwood,DEN,WR,10,32,22,207,0,0,11,276,69,-2.534127008375357,0.6875,6.46875,9.409090909090908,0,8.625,3.1363636363636362
2015,josh bellamy,Josh Bellamy,CHI,WR,14,34,19,224,2,0,8,351,68,4.116640486760911,0.5588235294117647,6.588235294117647,11.789473684210526,0.058823529411764705,10.323529411764707,3.5789473684210527
2015,josh huff,Josh Huff,PHI,WR,15,40,27,312,3,0,16,218,181,10.488984914503131,0.675,7.8,11.555555555555555,0.075,5.45,6.703703703703703
2015,julian edelman,Julian Edelman,NE,WR,9,88,61,692,7,1,37,674,310,26.884426725238797,0.6931818181818182,7.863636363636363,11.344262295081966,0.07954545454545454,7.659090909090909,5.081967213114754
2015,julio jones,Julio Jones,ATL,WR,16,203,136,1871,8,3,94,2061,641,82.93261954082321,0.6699507389162561,9.216748768472906,13.757352941176471,0.03940886699507389,10.152709359605911,4.713235294117647
2015,justin hardy,Justin Hardy,ATL,WR,9,36,21,194,0,0,12,330,65,1.5427372513115856,0.5833333333333334,5.388888888888889,9.238095238095237,0,9.166666666666666,3.0952380952380953
2015,justin hunter,Justin Hunter,TEN,WR,9,31,22,264,1,0,12,377,33,8.304296479617477,0.7096774193548387,8.516129032258064,12,0.03225806451612903,12.161290322580646,1.5
2015,kaelin clay,Kaelin Clay,BAL,WR,7,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2015,kamar aiken,Kamar Aiken,BAL,WR,16,127,75,944,5,1,54,1564,211,16.704131536260565,0.5905511811023622,7.433070866141732,12.586666666666666,0.03937007874015748,12.31496062992126,2.8133333333333335
2015,kasen williams,Kasen Williams,SEA,WR,1,1,1,8,0,0,1,5,3,1.0250280789332464,1,8,8,0,5,3
2015,keenan allen,Keenan Allen,LAC,WR,8,89,67,725,4,0,34,681,236,31.593355914689806,0.7528089887640449,8.146067415730338,10.82089552238806,0.0449438202247191,7.651685393258427,3.5223880597014925
2015,keith mumphery,Keith Mumphery,HOU,WR,14,32,14,129,0,0,5,337,20,-4.233825619481552,0.4375,4.03125,9.214285714285714,0,10.53125,1.4285714285714286
2015,kenbrell thompkins,Kenbrell Thompkins,NYJ,WR,6,33,17,165,0,0,7,415,68,-11.161557337732724,0.5151515151515151,5,9.705882352941176,0,12.575757575757576,4
2015,kendall wright,Kendall Wright,TEN,WR,10,60,36,408,3,0,21,701,143,-1.3547647136064787,0.6,6.8,11.333333333333334,0.05,11.683333333333334,3.9722222222222223
2015,kenny britt,Kenny Britt,LA,WR,16,72,36,681,3,0,29,1153,118,8.974856848328175,0.5,9.458333333333334,18.916666666666668,0.041666666666666664,16.01388888888889,3.2777777777777777
2015,kenny stills,Kenny Stills,MIA,WR,15,63,27,440,3,0,18,1041,102,-2.3805534388634166,0.42857142857142855,6.984126984126984,16.296296296296298,0.047619047619047616,16.523809523809526,3.7777777777777777
2015,keshawn martin,Keshawn Martin,NE,WR,9,37,24,269,2,0,14,374,76,11.92617438943477,0.6486486486486487,7.27027027027027,11.208333333333334,0.05405405405405406,10.108108108108109,3.1666666666666665
2015,kevin norwood,Kevin Norwood,CAR,WR,1,1,0,0,0,0,0,21,0,-4.349118564918172,0,0,NA,0,21,NA
2015,kevin smith,Kevin Smith,SEA,WR,4,5,3,43,0,0,2,38,30,2.2643050144689623,0.6,8.6,14.333333333333334,0,7.6,10
2015,kyle williams,Kyle Williams,BUF,DT,6,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2015,lance moore,Lance Moore,DET,WR,13,43,29,337,4,1,20,421,59,9.18354128903593,0.6744186046511628,7.837209302325581,11.620689655172415,0.09302325581395349,9.790697674418604,2.0344827586206895
2015,larry fitzgerald,Larry Fitzgerald,ARI,WR,16,145,109,1215,9,2,65,1238,462,54.37646559989874,0.7517241379310344,8.379310344827585,11.146788990825687,0.06206896551724138,8.537931034482758,4.238532110091743
2015,leonard hankerson,Leonard Hankerson,ATL,WR,7,46,26,327,3,0,19,411,119,17.994874445151353,0.5652173913043478,7.108695652173913,12.576923076923077,0.06521739130434782,8.934782608695652,4.576923076923077
2015,louis murphy,Louis Murphy,TB,WR,5,18,10,198,0,0,6,255,37,7.5511232764958915,0.5555555555555556,11,19.8,0,14.166666666666666,3.7
2015,lucky whitehead,Lucky Whitehead,DAL,WR,12,8,6,16,0,0,1,10,20,-2.65176142193377,0.75,2,2.6666666666666665,0,1.25,3.3333333333333335
2015,malcom floyd,Malcom Floyd,LAC,WR,15,69,30,561,3,1,19,1387,86,-1.7142721395381386,0.43478260869565216,8.130434782608695,18.7,0.043478260869565216,20.10144927536232,2.8666666666666667
2015,marc mariani,Marc Mariani,CHI,WR,16,33,22,300,0,0,19,313,130,17.741931841148308,0.6666666666666666,9.090909090909092,13.636363636363637,0,9.484848484848484,5.909090909090909
2015,marcus easley,Marcus Easley,BUF,WR,11,3,1,58,1,0,1,74,16,5.017901156679727,0.3333333333333333,19.333333333333332,58,0.3333333333333333,24.666666666666668,16
2015,marcus smith,Marcus Smith,PHI,LB,4,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2015,marcus thigpen,Marcus Thigpen,BUF,WR,9,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2015,mario alford,Mario Alford,CIN,WR,1,1,1,15,0,0,1,10,5,1.6740141661721282,1,15,15,0,10,5
2015,mario williams,Mario Williams,BUF,DE,12,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2015,markus wheaton,Markus Wheaton,PIT,WR,16,79,44,749,5,0,32,1133,158,20.505662562402485,0.5569620253164557,9.481012658227849,17.022727272727273,0.06329113924050633,14.341772151898734,3.590909090909091
2015,marlon brown,Marlon Brown,BAL,WR,9,30,14,112,0,0,4,265,46,-3.8759968252473347,0.4666666666666667,3.7333333333333334,8,0,8.833333333333334,3.2857142857142856
2015,marlon moore,Marlon Moore,CLE,WR,10,10,7,81,1,0,6,69,32,5.9189615155919455,0.7,8.1,11.571428571428571,0.1,6.9,4.571428571428571
2015,marqise lee,Marqise Lee,JAX,WR,9,32,15,191,1,0,11,355,91,2.677034375752555,0.46875,5.96875,12.733333333333333,0.03125,11.09375,6.066666666666666
2015,marques colston,Marques Colston,NO,WR,13,67,45,520,4,0,26,572,192,13.52159034175772,0.6716417910447762,7.7611940298507465,11.555555555555555,0.05970149253731343,8.537313432835822,4.266666666666667
2015,marquess wilson,Marquess Wilson,CHI,WR,11,51,28,464,1,0,20,669,186,14.14654741185377,0.5490196078431373,9.098039215686274,16.571428571428573,0.0196078431372549,13.117647058823529,6.642857142857143
2015,marquise goodwin,Marquise Goodwin,BUF,WR,2,2,2,24,0,0,2,22,2,2.8088977159932256,1,12,12,0,11,1
2015,martavis bryant,Martavis Bryant,PIT,WR,11,92,50,765,6,1,25,1260,350,8.729296679943637,0.5434782608695652,8.315217391304348,15.3,0.06521739130434782,13.695652173913043,7
2015,marvin jones,Marvin Jones,CIN,WR,16,103,65,816,4,0,33,1330,289,26.82732409860648,0.6310679611650486,7.922330097087379,12.553846153846154,0.038834951456310676,12.912621359223301,4.446153846153846
2015,matt hazel,Matt Hazel,MIA,WR,1,1,0,0,0,0,0,5,0,-0.9076352613337804,0,0,NA,0,5,NA
2015,matthew slater,Matthew Slater,NE,WR,13,1,0,0,0,0,0,34,0,0.6956883372054377,0,0,NA,0,34,NA
2015,maurice alexander,Maurice Alexander,LA,LB,12,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2015,michael bennett,Michael Bennett,SEA/JAX,DE,25,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2015,michael campanaro,Michael Campanaro,BAL,WR,4,6,5,35,0,0,1,23,27,0.050874285028961186,0.8333333333333334,5.833333333333333,7,0,3.8333333333333335,5.4
2015,michael crabtree,Michael Crabtree,LV,WR,16,146,85,922,9,1,45,1440,263,25.534133376535173,0.5821917808219178,6.315068493150685,10.847058823529412,0.06164383561643835,9.863013698630137,3.0941176470588236
2015,michael floyd,Michael Floyd,ARI,WR,15,89,52,849,6,0,40,1413,208,41.159528626549594,0.5842696629213483,9.539325842696629,16.326923076923077,0.06741573033707865,15.876404494382022,4
2015,michael johnson,Michael Johnson,CIN,DE,16,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2015,michael thomas,Michael Thomas,MIA,DB,16,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2015,mike evans,Mike Evans,TB,WR,15,148,74,1206,3,0,63,2208,232,22.044482644259,0.5,8.14864864864865,16.2972972972973,0.02027027027027027,14.91891891891892,3.135135135135135
2015,mike wallace,Mike Wallace,MIN,WR,15,72,39,473,2,0,27,774,169,4.417034100275226,0.5416666666666666,6.569444444444445,12.128205128205128,0.027777777777777776,10.75,4.333333333333333
2015,miles austin,Miles Austin,PHI,WR,11,31,13,224,1,0,9,413,62,-6.642331094245926,0.41935483870967744,7.225806451612903,17.23076923076923,0.03225806451612903,13.32258064516129,4.769230769230769
2015,mohamed sanu,Mohamed Sanu,CIN,WR,16,49,33,394,0,1,17,341,203,6.450953740699931,0.673469387755102,8.040816326530612,11.93939393939394,0,6.959183673469388,6.151515151515151
2015,myles white,Myles White,NYG,WR,10,20,7,88,1,0,4,279,7,-2.3998992556605803,0.35,4.4,12.571428571428571,0.05,13.95,1
2015,nate washington,Nate Washington,HOU,WR,13,94,47,658,4,0,33,1067,162,13.62900992543073,0.5,7,14,0.0425531914893617,11.351063829787234,3.4468085106382977
2015,nelson agholor,Nelson Agholor,PHI,WR,13,44,23,283,1,0,11,480,95,2.349395475525208,0.5227272727272727,6.431818181818182,12.304347826086957,0.022727272727272728,10.909090909090908,4.130434782608695
2015,nick williams,Nick Williams,ATL/KC,WR,17,25,17,159,2,0,11,142,96,3.6353086954331957,0.68,6.36,9.352941176470589,0.08,5.68,5.647058823529412
2015,odell beckham jr,Odell Beckham Jr.,NYG,WR,15,158,96,1450,13,2,68,1819,590,85.5566076515192,0.6075949367088608,9.177215189873417,15.104166666666666,0.08227848101265822,11.512658227848101,6.145833333333333
2015,paul richardson,Paul Richardson,SEA,WR,1,1,1,40,0,0,1,28,12,2.652147823537234,1,40,40,0,28,12
2015,percy harvin,Percy Harvin,BUF,WR,5,30,19,218,1,1,10,354,83,6.750363540838877,0.6333333333333333,7.266666666666667,11.473684210526315,0.03333333333333333,11.8,4.368421052631579
2015,phillip dorsett,Phillip Dorsett,IND,WR,11,39,18,225,1,0,10,506,60,-4.832759720372363,0.46153846153846156,5.769230769230769,12.5,0.02564102564102564,12.974358974358974,3.3333333333333335
2015,pierre garcon,Pierre Garcon,WAS,WR,16,111,72,777,6,0,43,1189,164,24.792691713459817,0.6486486486486487,7,10.791666666666666,0.05405405405405406,10.711711711711711,2.2777777777777777
2015,preston parker,Preston Parker,NYG,WR,2,12,5,40,0,0,1,87,29,-4.951648536116737,0.4166666666666667,3.3333333333333335,8,0,7.25,5.8
2015,quan bray,Quan Bray,IND,WR,9,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2015,quincy enunwa,Quincy Enunwa,NYJ,WR,11,46,22,315,0,0,10,455,148,6.352938844107349,0.4782608695652174,6.8478260869565215,14.318181818181818,0,9.891304347826088,6.7272727272727275
2015,quinton patton,Quinton Patton,SF,WR,16,57,30,394,1,0,15,474,214,3.142653324389418,0.5263157894736842,6.912280701754386,13.133333333333333,0.017543859649122806,8.31578947368421,7.133333333333334
2015,randall cobb,Randall Cobb,GB,WR,16,129,79,829,6,0,42,974,436,25.994012578071136,0.6124031007751938,6.426356589147287,10.49367088607595,0.046511627906976744,7.550387596899225,5.518987341772152
2015,rashad greene,Rashad Greene,JAX,WR,9,35,19,93,2,0,8,219,54,-5.898536137850602,0.5428571428571428,2.657142857142857,4.894736842105263,0.05714285714285714,6.257142857142857,2.8421052631578947
2015,rashad ross,Rashad Ross,WAS,WR,13,13,8,184,1,0,5,261,64,10.433042412475722,0.6153846153846154,14.153846153846153,23,0.07692307692307693,20.076923076923077,8
2015,ricardo lockette,Ricardo Lockette,SEA,WR,6,7,4,69,1,0,2,77,13,3.305082441540435,0.5714285714285714,9.857142857142858,17.25,0.14285714285714285,11,3.25
2015,rico richardson,Rico Richardson,TEN,WR,3,5,0,0,0,0,0,106,0,-3.863680141570512,0,0,NA,0,21.2,NA
2015,rishard matthews,Rishard Matthews,MIA,WR,11,61,43,662,4,0,31,694,236,37.54779010661878,0.7049180327868853,10.852459016393443,15.395348837209303,0.06557377049180328,11.37704918032787,5.488372093023256
2015,robert woods,Robert Woods,BUF,WR,14,80,47,552,3,2,27,828,155,3.2938953575588785,0.5875,6.9,11.74468085106383,0.0375,10.35,3.297872340425532
2015,rod streater,Rod Streater,LV,WR,1,1,1,8,0,0,1,7,1,-0.17605531805008645,1,8,8,0,7,1
2015,rueben randle,Rueben Randle,NYG,WR,16,90,57,797,8,0,35,984,201,26.3799503807805,0.6333333333333333,8.855555555555556,13.982456140350877,0.08888888888888889,10.933333333333334,3.526315789473684
2015,russell shepard,Russell Shepard,TB,WR,11,9,3,28,1,0,3,135,1,-0.4864130205247975,0.3333333333333333,3.111111111111111,9.333333333333334,0.1111111111111111,15,0.3333333333333333
2015,ryan davis,Ryan Davis,JAX,DE,11,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2015,ryan grant,Ryan Grant,WAS,WR,14,42,23,268,2,0,18,389,98,-6.196108601341789,0.5476190476190477,6.380952380952381,11.652173913043478,0.047619047619047616,9.261904761904763,4.260869565217392
2015,saalim hakim,Saalim Hakim,KC,WR,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2015,sammie coates,Sammie Coates,PIT,WR,1,2,1,11,0,0,1,17,4,-0.5761323576168493,0.5,5.5,11,0,8.5,4
2015,sammy watkins,Sammy Watkins,BUF,WR,13,96,60,1047,9,0,41,1605,179,63.88141926633981,0.625,10.90625,17.45,0.09375,16.71875,2.9833333333333334
2015,seantavius jones,Seantavius Jones,NO,WR,1,1,0,0,0,0,0,7,0,-0.980056180851534,0,0,NA,0,7,NA
2015,seth roberts,Seth Roberts,LV,WR,16,55,32,480,5,0,21,499,134,5.534027974101528,0.5818181818181818,8.727272727272727,15,0.09090909090909091,9.072727272727272,4.1875
2015,seyi ajirotutu,Seyi Ajirotutu,PHI,WR,7,3,1,4,0,0,0,72,0,-1.3550095856189728,0.3333333333333333,1.3333333333333333,4,0,24,0
2015,stedman bailey,Stedman Bailey,LA,WR,8,25,12,182,1,0,6,262,71,-1.9169491793355935,0.48,7.28,15.166666666666666,0.04,10.48,5.916666666666667
2015,stefon diggs,Stefon Diggs,MIN,WR,13,84,52,720,4,2,31,890,292,21.836170082924017,0.6190476190476191,8.571428571428571,13.846153846153847,0.047619047619047616,10.595238095238095,5.615384615384615
2015,steve smith,Steve Smith,BAL,WR,7,73,46,670,3,0,28,719,256,22.4175988474965,0.6301369863013698,9.178082191780822,14.565217391304348,0.0410958904109589,9.849315068493151,5.565217391304348
2015,t y hilton,T.Y. Hilton,IND,WR,16,134,69,1124,5,1,49,1724,381,16.056471806234875,0.5149253731343284,8.388059701492537,16.28985507246377,0.03731343283582089,12.865671641791044,5.521739130434782
2015,tavon austin,Tavon Austin,LA,WR,16,87,52,473,5,1,21,668,348,-9.268174762805065,0.5977011494252874,5.436781609195402,9.096153846153847,0.05747126436781609,7.67816091954023,6.6923076923076925
2015,taylor gabriel,Taylor Gabriel,CLE,WR,12,48,28,241,0,1,11,360,108,-8.594862661251565,0.5833333333333334,5.020833333333333,8.607142857142858,0,7.5,3.857142857142857
2015,terrance williams,Terrance Williams,DAL,WR,16,93,52,840,3,0,36,1219,275,9.53623913761409,0.5591397849462365,9.03225806451613,16.153846153846153,0.03225806451612903,13.10752688172043,5.288461538461538
2015,terrelle pryor,Terrelle Pryor,CLE,WR,2,8,1,42,0,0,1,114,5,-2.0568026915793274,0.125,5.25,42,0,14.25,5
2015,tony washington,Tony Washington,JAX,WR,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2015,torrey smith,Torrey Smith,SF,WR,16,62,33,663,4,0,23,864,218,27.58774648777462,0.532258064516129,10.693548387096774,20.09090909090909,0.06451612903225806,13.935483870967742,6.606060606060606
2015,travis benjamin,Travis Benjamin,CLE,WR,16,125,68,966,5,1,39,1551,321,5.780716300262166,0.544,7.728,14.205882352941176,0.04,12.408,4.720588235294118
2015,tre mcbride,Tre McBride,TEN,WR,6,4,2,8,1,0,1,37,1,1.130203885724768,0.5,2,4,0.25,9.25,0.5
2015,ty montgomery,Ty Montgomery,GB,WR,6,19,15,136,2,0,6,125,91,9.15323498750244,0.7894736842105263,7.157894736842105,9.066666666666666,0.10526315789473684,6.578947368421052,6.066666666666666
2015,tyler lockett,Tyler Lockett,SEA,WR,16,69,51,664,6,0,31,905,255,53.301961559544246,0.7391304347826086,9.623188405797102,13.019607843137255,0.08695652173913043,13.115942028985508,5
2015,tyler murphy,Tyler Murphy,PIT,WR,1,1,1,16,0,0,1,15,1,1.3283281332696788,1,16,16,0,15,1
2015,tyrell williams,Tyrell Williams,LAC,WR,4,6,2,90,1,0,1,161,51,-0.6139512769295834,0.3333333333333333,15,45,0.16666666666666666,26.833333333333332,25.5
2015,vince mayle,Vince Mayle,DAL,TE,1,1,0,0,0,0,0,23,0,-5.210752336774021,0,0,NA,0,23,NA
2015,vincent brown,Vincent Brown,LAC,WR,1,2,1,22,0,0,1,18,2,1.3582337754196487,0.5,11,22,0,9,2
2015,vincent jackson,Vincent Jackson,TB,WR,10,62,33,543,3,0,28,831,103,23.45742598082167,0.532258064516129,8.758064516129032,16.454545454545453,0.04838709677419355,13.403225806451612,3.121212121212121
2015,wes welker,Wes Welker,LA,WR,7,22,13,102,0,0,5,119,50,-11.119287292775166,0.5909090909090909,4.636363636363637,7.846153846153846,0,5.409090909090909,3.8461538461538463
2015,willie snead,Willie Snead,NO,WR,15,101,69,984,3,2,44,1024,345,42.85102884895819,0.6831683168316832,9.742574257425742,14.26086956521739,0.0297029702970297,10.138613861386139,5
2016,a j green,A.J. Green,CIN,WR,10,100,66,964,4,0,41,1236,258,48.564233740320375,0.66,9.64,14.606060606060606,0.04,12.36,3.909090909090909
2016,aaron burbridge,Aaron Burbridge,SF,WR,15,16,7,88,0,0,5,139,43,-1.150844018335441,0.4375,5.5,12.571428571428571,0,8.6875,6.142857142857143
2016,adam humphries,Adam Humphries,TB,WR,15,83,55,622,2,0,27,461,382,15.279333283357797,0.6626506024096386,7.493975903614458,11.309090909090909,0.024096385542168676,5.554216867469879,6.945454545454545
